"CodeNum","CodeName","FullName","AC001A","AC002A","AC013A","AC004A","AC014A","AC014C","AC022A","AC024A","AC025A","AC077A","AC028A","AC029A","AC035A","AC042A","AC044A","AC046A","AC142A","AC148A","AC152A","AC9964","AC9969","AC9974","AC9996","AC9997","AC9999","AM011A","AS001A","AS003A","AU001A","AU002A","AU004A","AU004B","AU004D","AU005B","AU005D","AU005E","AU005J","AU010A","AU010B","AU014A","AU023A","AU034A","AU9990","AU9991","AU9999","BR001A","BR003A","BR006A","BR9997","BR9999","CA002A","CA005A","CM004A","CM009A","CM010A","CM013A","CM014A","CM015A","CM017A","CM019A","CM020A","CM022A","CM031A","CM101A","CM047A","CM048A","CM052A","CM070A","CM103A","CM9999","CO001A","CY019A","CY004A","CY9991","CY010A","CY9988","CY9999","DE001A","DP9999","DT004B","DT002A","EU002A","EU002B","EU002D","EU002E","EU002K","EU003A","EU004A","EU007A","EU008A","EU009A","EU009C","EU009F","EU011A","EU013A","EU014A","EU015A","EU015B","EU016A","EU017A","EU052A","EU019A","EU020A","EU025A","EU026A","EU027A","EU028A","EU028B","EU029A","EU031A","EU032A","EU040A","EU043A","EU045A","EU047A","EU048A","EU049A","EU049B","EU049D","EU050A","EU051A","EU051B","EU053A","EU056A","EU057A","EU058A","EU9960","EU9961","EU9962","EU9963","EU9964","EU9965","EU9974","EU9979","EU9995","EU9999","FR001A","FR002A","FR002C","FR005D","FR006A","FR007A","FR009A","FR010A","FR013A","FR9991","FR9999","FU002A","FU002B","FU002D","FU002F","GO003A","GO004A","GO005A","GO006C","GO023A","GO025B","GO025F","GO9999","HN001A","KR001A","ME019A","MR001A","NA001A","NA002A","NA003A","NA003B","NA005A","NA006A","NA006B","NA007A","NA013A","NA014A","NA015A","NA032A","NA033A","NA036A","NA037A","NA039A","NA167A","NA042A","NA044A","NA045A","NA046A","NA048A","NA068A","NA086A","NA099A","NA115A","NA133A","NA135A","NA140A","NA156A","NA158A","NA738A","NA9955","NA9963","NA9968","NA9995","NA9999","NE003A","NE003C","NE003D","NE004A","NE012A","NE020A","NE9999","NI152A","NI002A","NI005A","NI008A","NI009A","NI017A","NI020B","NI025A","NI027A","NI9999","PE002A","PI002A","PI005A","PI007A","PI008A","PI011A","PI012A","PI015A","PI016A","PI017A","PI018A","PI019A","PI020A","PI022A","PI022B","PI023A","PI026A","PI027A","PI030A","PI9995","PI9999","RH003A","RZ011A","SA001A","SA001B","SA003A","SA005A","SA9999","SE001A","SP002A","ST010A","SU004A","SU005A","SU006A","SU016A","SU9999","SY002A","SY003A","SY010A","SY9999","TA001A","TA9996","TA003A","TA004A","TA005A","TA9999","TE001A"
49,"chon2001","",0.385356,0,1.7341,0,0,0.192678,2.11946,0,0,0,0.192678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93642,0,1.54143,0,0,0,0,0,0,1.15607,0,0.192678,0,0,0,0,0,0,0,0,0.385356,0,0,0,0.192678,0,0,0,0,0,0,0,0,0.385356,0,0,0,1.34875,0,0.192678,0,0,0,0,0,4.4316,0,0,2.50482,0,0,0,0,0,0,0,0.385356,0,0,0,0,0,0,0,0,0,0,0,0,30.8285,0.578035,0.385356,0,0,0,0.192678,0.770713,0,0.578035,0,0,0,0,0,0,0,0,0,0,0,2.50482,0,0,0,0.578035,0,0,0,0,0,0.770713,0,0,11.7534,0,3.08285,0.192678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192678,0,0,1.15607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192678,0,0,0.192678,0,0,0,0.192678,7.12909,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1753,0,1.92678,0,0,0,0
50,"chon2002","",0,0,4.15842,0.39604,0,3.36634,1.9802,0,0,0,0,0,0,0.19802,0.39604,0.39604,0.19802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2277,0,2.17822,0,0,0,0,0,0,1.58416,0,0,0,0,0,0,0,0,0,0,0.792079,0,0,0,0,0,0,0,0,0,0,0.19802,0,0.19802,0,0,0,0,0,0.39604,0,0,0,0,0,7.72277,0,0,2.17822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19802,0.39604,0,0,13.4653,1.58416,0.594059,0,0,0,0.19802,0,0,0,0.19802,0,0,0,0,0,0,0,0,0,0,1.18812,0,0,0,1.58416,0,0,0,0,0,0.39604,0,0,7.72277,0,1.18812,0.39604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19802,0,0.594059,0,0,0,0,0,0,0.19802,0,0,0,0.19802,0,0,0,0.792079,0,0,0,0,0,0,0,0.19802,1.78218,0,0,0,0,0,0,0.19802,0,0,0,0,0,0,0,0,0,0.792079,0,0,0,0,0,0,0,7.92079,0,0,0,0,0,0,0,0,0,0.19802,0,0,0,0.19802,0.594059,0,0,0,0,1.58416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8911,0,0.990099,0,0,0,0
51,"chon2003","",0,0,4.0856,0,0,1.36187,1.16732,0,0,0,0,0,0,0,0,0,0.194553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42023,0,2.14008,0,0,0,0,0,0,1.75097,0,0.389105,0,0,0,0,0,0,0,0,1.75097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66926,0,0,3.11284,0,0,0,0,0,0,0,0.194553,0,0,0,0,0,0,0,0,0,0,0,0,30.9339,1.75097,0,0,0,0,0,0.972763,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33463,0,0,0,2.14008,0,0.194553,0,0,0,0,0,0,8.56031,0,1.16732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194553,0,0,0,0,0,0,0,6.61479,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94553,0,0,0,0,0,0.389105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3969,0,0.389105,0.194553,0,0,0
52,"chon2004","",0,0,5.46875,0,0,0.585938,3.125,0,0,0,0.585938,0,0,0,0,0.390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4297,0,3.71094,0,0,0,0,0,0,0.390625,0,0,0,0.195313,0,0,0,0,0,0,1.5625,0,0,0,0.390625,0,0,0,0.390625,0,0,0,0,0.195313,0,0,0,0.78125,0,0,0,0,0.585938,0,0,3.90625,0,0,2.14844,0,0,0,0,0,0,0,0.195313,0.390625,0,0,0,0,0.390625,0,0,0,0,0,0.195313,14.2578,1.95313,0.195313,0,0,0,0.390625,1.36719,0,0.585938,0,0,0,0,0,0,0,0,0,0,0,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,6.05469,0,2.34375,0.976563,1.17188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,0,0,0,0,0,0.195313,0,0,0.195313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585938,0,0,0,0,0,0,0,9.57031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,0.585938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8438,0,0.195313,0,0,0,0
53,"chon2005","",0,0,6.814,0,0,1.10497,2.39411,0,0,0,0,0,0,0,0,1.4733,0,0.184162,0,0,0,0,0,0,0,0,0,0.368324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.814,0,1.4733,0,0,0,0,0,0,2.20994,0,0.368324,0,0.368324,0,0,0,0,0,0,2.94659,0,0,0,0.368324,0.184162,0,0,0,0,0,0,0,0,0,0,0,1.4733,0,0,0,0,0,0,0,4.97238,0,0,4.41989,0,0,0.736648,0,0,0,0,0.736648,0,0,0,0,0,0,0,0,0,0,0,0,12.523,2.94659,2.20994,0,0,0,0,1.65746,0,0,0.368324,0,0,0,0,0.184162,0,0,0,0,0,2.57827,0,0,0,0,0,0.368324,0,0,0,0.736648,0,0,6.07735,0,1.65746,1.28913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736648,0,0.368324,0,0,0,0,0,0,0,0,0.736648,0.184162,0,0,0,0,0.368324,0,0,0,0,0,0,0,0.184162,1.84162,0.184162,0,0,0,0,0,0.184162,0,0,0,0,0,0,0,0,0,0.184162,0,0,0,0,0,0,0.368324,8.47145,0,0,0,0,0,0,0,0,0,0.368324,0,0,0,1.4733,0.368324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736648,0,0,10.4972,0,0,0.736648,0,0,0
54,"enoch1992","",0,0,0,0,0,0,3.15789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526,0,0,0,0,0,0,0.421053,0,0,0,0,0,0,0,0,0,0.210526,0,0,0,0,0,0,0,0.631579,0,3.78947,0,0,0,0,0,0,7.15789,0,0.210526,0,4.63158,0,0,0,0,0,0,0.210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631579,0,0,0,0.210526,0,0.421053,0,1.26316,0,0,3.78947,0,1.89474,0.421053,0,0.210526,0,0,0,0.210526,0,0,0.210526,0,1.68421,0.210526,0,0,0,0,0.210526,10.1053,2.31579,0.210526,0.210526,0,0,0.210526,0,0,0,0,0,0,3.78947,0,0,0.421053,0.631579,0,0,0,1.68421,0,0,0,1.05263,0,0,0,0,0,1.05263,0,0,8.63158,0,2.73684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421053,0,0,0,0,0,0,0,0,0,0,2.73684,0,0,0,0,0,0,0,0,0.210526,0,0,0,0,0,0,0,0,0,0,0,0,1.89474,0,0.421053,0,0.842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842105,0,0,0,0,1.47368,0,0,0,0,0,0,0,0,0,0,0,0,0.210526,0.210526,0,0,0,0,0.421053,0,0.421053,0,0,0,0,0,0,0,0,0.421053,0,2.31579,21.6842,0,0.421053,0
55,"enoch1993","",0,0,0,0,0,0,6.44531,0,0,0,0,0,0,0,0,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195313,0.78125,0.585938,5.66406,0,0,0,0,0,0,7.42188,0,0,0,3.51563,0,0,0,0,0,0,0.195313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95313,0,0,0,0,0,0.78125,0,2.92969,0,0,4.10156,0,3.125,0.585938,0,0,0,0,0,0,0.195313,0,0.585938,0,1.36719,0.195313,0,0,0.390625,0,0,4.88281,1.95313,0.195313,0,0,0,0.195313,0,0,0.195313,0,0,0,3.51563,0,0,1.75781,0.976563,0,0,0,0,0,0,0,1.36719,0,0,0,0,0,0.976563,0,0,4.6875,0,1.17188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36719,0.390625,0,0,0,0,0,0,0,0,0,5.46875,0,0,0,0,0,0,0,0,0,0,0.585938,0,0,0.78125,0,0,0,0,0,0.195313,0,1.75781,0,0,0,0.976563,0,0,0,0,0,0,0,0,0,0,0,0.195313,0,0,0,0,0,0,0,0,0,0.78125,0,0,0,0,0.195313,0,0,0,0,0.195313,0,0,0.195313,0.195313,0,0,0,0,0,0,0.195313,0,0.390625,0,0,0,0,0,0,1.17188,0,4.88281,16.4063,0,0,0
56,"enoch1994","",0,0,0,0,0,0,3.06122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204082,0,0,0,0,0,0,0,0.204082,0,0,0,0,0,0,0,0,0,0,0.204082,3.26531,0,0,0,0,0,0,6.53061,0,0,0,4.28571,0,0,0,0,0,0,0.612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408163,0,0,0,0,0,1.02041,0,1.02041,0,0,6.32653,0,2.85714,0,0,0.408163,0,0,0,0,0,0,0.408163,0,1.22449,0,0,0,0,0,0.408163,11.4286,2.65306,0.204082,0,0,0,0.612245,0,0,0.408163,0,0,0,1.22449,0,0,0.204082,0.204082,0,0,0,0.408163,0,0,0,0.612245,0,0,0,0,0,0.612245,0,0,5.91837,0,0.612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204082,0.408163,0,0,0,0,0.204082,0,0,0,0,2.2449,0,0,0,0,0,0,0,0,0,0,0,0.204082,0.204082,0.204082,0,0,0,0,0,0,0,1.63265,0,0,0,0.204082,0,0,0,0,0,0,0,0,0,0,0,0.204082,0,0,0,0,0.204082,0,0,0,0.408163,1.42857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408163,0,0,0,0,0,0,0,0,0,0,0.204082,0,3.26531,30.8163,0,0,0
57,"enoch1995","",0,0,0,0,0,0.204918,2.45902,0,0,0,0,0,0,0,0,1.02459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204918,0,0,0,0,0,0,0.614754,0,3.07377,0,0,0,0,0,0,5.53279,0,0,0,3.48361,0,0,0,0,0,0,1.22951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409836,0,1.43443,0,0,0,0.614754,0,1.43443,0,0,5.12295,0,2.2541,0,0,0.409836,0,0,0.409836,0,0,0,0.204918,0,1.22951,0,0,0,0.409836,0,0,9.42623,1.84426,0.614754,0,0,0,0.409836,0,0,0,0,0,0,1.84426,0,0,0.204918,0.409836,0,0,0,0.409836,0,0,0,2.45902,0,0,0,0,0,0.409836,0,0,0,0,10.2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204918,0,0,0,0,0,0.204918,0,0,0,0,5.7377,0,0,0,0,0,0,0,0,0,0,0,0,0.614754,1.22951,0,0,0,0,0,0.204918,0,2.04918,0,0,0,0,0,0,0,0.614754,0,0,0,0,0,0,0,0.204918,0,0,0,0,0.409836,0,0,0,0,0.204918,0,0,0,0,0,0,0,0.819672,0,0.614754,0,0,0,0,0,0,0,0.204918,0.204918,0,0,0,0.204918,0,0,0,0,0,0,0.614754,0,3.89344,21.7213,0,0,0
58,"enoch1996","",0,0,0.199601,0,0,0,1.99601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39521,0.399202,3.19361,0,0,0,0,0,0,7.18563,0,0,0,2.39521,0,0,0,0,0,0,0.199601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1976,0,0,0,0.399202,0,0.399202,0,2.39521,0,0,3.59281,0,0,0,0,0,0,0,0.598802,0,0,0.399202,0,0,0,0,0,0,0,0,1.1976,7.18563,1.59681,0,0,0,0,0,0,0,1.1976,0,0,0,1.59681,0,0,1.1976,0.798403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18563,0,1.59681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598802,0,0,0,0,0,0,0,0,0,7.18563,0,0,0,0,0,0,0,0,0,0,0,0.399202,0,1.59681,0,0,0,0,0,0,0,1.59681,0,0,0,1.59681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199601,0,0,0,0,2.39521,0,0,0,0.798403,0,0,0,0,0,0.199601,0,0,0,0,0,0,0,0.199601,0,0,0.199601,0.399202,0.399202,0,0,0,0,0,0,0.798403,0,3.59281,27.3453,0,0,0
59,"enoch1997","",0,0,0,0,0,0.2079,1.6632,0,0,0,0,0,0,0,0,0.4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2079,0,0,0,0,0,0,0,0,0,0.4158,0,2.079,0,0,0,0,0,0,2.4948,0,0,0,3.1185,0,0,0,0,0,0,0.2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2079,0.4158,0,0.2079,0,0,0,0.4158,0.2079,0.4158,0,0,3.1185,0,5.82121,0.4158,0,0,0,0,0.2079,0,0,0,0.2079,0,2.4948,0,0,0,0,0,0.2079,9.14761,1.0395,0,0,0,0,0.623701,0,0,0.2079,0,0,0,2.7027,0,0,0,1.0395,0,0,0,0,0,0,0,0.831601,0,0,0,0,0,0.2079,0,0,10.8108,0,1.2474,0,0.2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4158,0,0,0,0,0,0,0.2079,1.8711,0,0.2079,0,0.4158,0,0,0,0,0,0,0,0,0,0,0,0.2079,0,0.2079,0.623701,0,0,0,0,0,0,0.623701,0,0,0,0,0,0,0,0,0,0.4158,0,0,0,0,0,0,0,0,0,0,0,0.4158,0.4158,0,0,0,0,0,0,0.831601,0,2.7027,32.8482,0,0,0
60,"enoch1998","",0,0,0,0,0,2.88462,3.26923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576923,0,3.07692,0,0,0,0,0,0,8.84615,0,0,0,2.30769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23077,0,0,2.11538,0,0.192308,0,0,0,0,0,0.384615,0,0,0,0,0,0.769231,0,1.15385,0,0.192308,0,0,6.92308,4.23077,0,0,0,0,0.192308,0.576923,0,0,0,0,1.53846,0,0,0.192308,0,0,0,0,0,3.26923,0,0,0,0,0,0,0,0,0,1.15385,0,0.576923,3.65385,0,6.15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769231,0,0,0,0,0,0.192308,0,0,0,0,10.1923,0,0.192308,0,0,0,0,0,0,0.384615,0,0,0,0.192308,0.192308,0,0,0,0,0,0.769231,0,0,0,0,0,0,0.769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192308,0,0,0,0.384615,0,1.92308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34615,0,0,0.192308,0,0.192308,0,0.961538,0,1.92308,20.7692,0,0,0
61,"enoch1999","",0,0,0,0,0,0.421941,1.47679,0,0,0,0,0,0,0,0,0.632911,0,0,0,0,0,0,0,0,0,0,0,0.632911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43038,0,0,0,0,0,0,5.6962,0,0,0,3.79747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421941,0.421941,0,0.421941,0,0,0,0,0.21097,0.632911,0,0,3.37553,0,2.74262,0,0,0.21097,0,0,0.632911,0,0,0,0.421941,0,0.21097,0,0,0,0,0,0.21097,10.3376,3.37553,0.21097,0,0,0,0.21097,0,0,0,0,0,0,4.21941,0,0,0.21097,0.632911,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05485,0,0,8.86076,0,1.89873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21097,0,0,0,0,0,0.421941,0.21097,0,0,0.21097,4.21941,0,0,0,0,0.632911,0,0,0,0,0,0,0.632911,0,1.05485,0,0,0,0,0,0,0,1.47679,0,0,0,0.843882,0,0,0,0,0,0,0,0,0,0,0,0.632911,0.21097,0,0,0,0,0,0,0,0,1.47679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21097,1.05485,0,0,0,0,0,0,0.21097,0,1.89873,26.3713,0,0,0
62,"enoch2000","",0,0,0.205339,0,0,1.43737,5.74949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410678,0,0,0,0,0,0,0,1.23203,0.205339,3.28542,0,0,0,0,0,0,4.31211,0,0,0,3.49076,0,0,0,0,0,0,0.410678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205339,0,0,0,0,0,0,0,0.616016,0,0,7.59754,0,0.205339,0.410678,0,0,0,0,0.205339,0,0,0,0,0,2.87474,0,0,0,0.205339,0,0,13.7577,3.6961,0,0,0,0,0,3.28542,0,0.410678,0,0.821355,0,2.46407,0,0,0,0,0,0,0,1.02669,0,0,0,1.23203,0,0,0,0,0,0,0,0,7.59754,0,1.64271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43737,0,0,0,0,0,0.205339,0,0,0,0,5.95483,0,0,0,0,0,0,0,0,0,0,0,0.205339,0,1.23203,0,0,0,0,0,0,0,1.02669,0,0,0,0,0.821355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410678,0,0,0,0,0,0,0,0,0,1.02669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616016,0,4.51745,13.5524,0,0,0
63,"enoch2001","",0,0,0,0,0,0.578035,4.62428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578035,0.192678,3.85356,0,0,0,0,0,0,3.66089,0,0,0,2.31214,0,0,0,0,0,0,0.192678,0,0,0,0.578035,0,0.192678,0,0.192678,0,0,0,0,0,0,0,0,0.770713,0,0,0,0,0.192678,0.385356,0,1.34875,0,0,0.770713,0,4.04624,1.15607,0,0,0,0,0.192678,0,0,0,0.385356,0,1.15607,0,0,0,0.192678,0,0.192678,17.7264,2.31214,0,0,0,0.192678,0.578035,2.50482,0,0,0,0,0,0.963391,0,0,0,0,0,0,0,3.08285,0,0,0,0.192678,0,0,0,0,0,0.770713,0,0,9.82659,0,3.46821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770713,0,0,0,0,0,0.578035,0,0,0,0,5.00963,0,0,0,0,0,0,0,0.192678,0,0,0,0,0.192678,0.385356,0,0,0,0,0,0.192678,0,0,0,0,0,0,0.385356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963391,0,0,0,0,0,0,0,0,0,0.385356,0,0,0,0,0,0,0,0,0,0,0,0,0.192678,0,0,0,0,0,0,2.11946,0,3.46821,15.7996,0,0,0
64,"enoch2002","",0,0,0,0,0,1.57171,3.92927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785855,0,2.94695,1.17878,0,0,0,0,0,3.14342,0,0,0.196464,4.12574,0,0,0,0,0,0,0.196464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392927,0,0,0,0,0,0,0,1.17878,0.196464,0,0.785855,0,3.92927,0,0,0,0,0,0,0,0,0,0,0,1.37525,0,0,0,0,0,0,12.5737,7.07269,0.392927,0,0,0,0.196464,0.785855,0,0.196464,0,2.94695,0,0,0,0.982318,0,1.17878,0,0,0,2.1611,0,0,0,1.57171,0,0,0,0,0,0,0,0,6.09037,0,0.982318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87623,0,0,0,0.196464,0,0,0,0,0,0,0,0,0.589391,0.982318,0,0,0,0,0,0,0,2.55403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785855,0.196464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392927,0,0,0,0,0,0,0.785855,0,1.37525,22.0039,0,0,0
65,"enoch2003","",0,0,0,0,0,0,6.41509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377358,0.188679,5.66038,0,0,0,0,0,0,6.22642,0,0,0,5.09434,0,0,0,0,0,0,0.188679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943396,0,2.07547,0,0,6.60377,0,0,0.943396,0,0,0,0,0,0,0,0,0,0,1.50943,0,0,0,0.377358,0,0,16.7925,4.71698,0,0,0,0,0.377358,1.69811,0,0.377358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754717,0,0.188679,0,0,0,0.377358,0,0,5.4717,0,3.01887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188679,0,0,0,0,0,0,0,0,0,0,4.5283,0,0,0,0,0,0,0,0,0,0,0,0.377358,0.188679,1.13208,0,0,0,0,0,0.566038,0,0,0,0,0,0,0.188679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188679,0,0,0,0.566038,0.188679,0,0,0,0,0.754717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15094,16.6038,0,0,0
66,"enoch2004","",0,0,0,0,0,0.576923,6.15385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615,0,0,0,0,0,0,0,0,0,0.192308,0,0,0,0,0,0,0,0.769231,0.192308,1.92308,0,0,0,0,0,0,2.30769,0,0,0,4.03846,0,0,0,0,0,0,0,0,0,0,0.384615,0,0,0,0,0,0,0,0,0,0,0,0,0.192308,0,0,0,0,0,0,0,0.576923,0,0.384615,2.69231,0,1.34615,0.192308,0,0,0,0,0.384615,0.192308,0,0,0,0,0.961538,0,0,0,0.192308,0,0.192308,22.1154,6.73077,0,0,0,0,0.192308,2.88462,0,0,0.384615,0.576923,0,0,0,0,0,0,0,0,0,2.69231,0,0,0,0.192308,0,0,0,0,0,0.384615,0,0,5.96154,0,4.42308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34615,0,0,0,0,0,0,0.192308,0,0,0,3.84615,0,0.192308,0,0,0,0,0,0.384615,0.192308,0,0,0,0,0.576923,0,0,0,0,0,0,0,0,0,0,0,0,0.769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615,0,0,0,0,0,0,0,0,0,0,1.15385,0,2.88462,16.5385,0,0,0
