AMPHCODE,Year,TaxonCode,Abun
LAG,1999,EU9999,4
LAG,1999,FU002B,11
LAG,1999,FU002F,17
LAG,1999,GO004A,1
LAG,1999,NA006A,1
LAG,1999,NA033A,3
LAG,1999,NA048A,1
LAG,1999,NA135A,1
LAG,1999,NA156A,22
LAG,1999,NA158A,1
LAG,1999,NA9999,1
LAG,1999,NE020A,1
LAG,1999,NI005A,5
LAG,1999,PE002A,26
LAG,1999,PI005A,1
LAG,1999,PI008A,1
LAG,1999,PI015A,4
LAG,1999,PI022B,2
LAG,1999,SU004A,1
LAG,1999,TA001A,63
LAG,1999,TA004A,32
LAG,2000,AC013A,9
LAG,2000,AC014B,3
LAG,2000,AC014C,2
LAG,2000,AC022A,5
LAG,2000,AC028A,2
LAG,2000,AC048A,1
LAG,2000,AU004A,7
LAG,2000,BR001A,105
LAG,2000,BR006A,8
LAG,2000,CM004A,2
LAG,2000,CM010A,6
LAG,2000,EU002A,4
LAG,2000,EU002B,1
LAG,2000,EU009A,9
LAG,2000,EU011A,5
LAG,2000,EU020A,2
LAG,2000,EU040A,3
LAG,2000,EU045A,2
LAG,2000,EU047A,91
LAG,2000,EU048A,31
LAG,2000,EU049A,2
LAG,2000,EU051A,3
LAG,2000,EU051B,18
LAG,2000,EU056A,3
LAG,2000,EU9999,3
LAG,2000,FR005D,8
LAG,2000,FU002B,18
LAG,2000,FU002F,19
LAG,2000,GO004A,3
LAG,2000,NA135A,2
LAG,2000,NA156A,24
LAG,2000,NA158A,2
LAG,2000,NA9999,1
LAG,2000,NI005A,14
LAG,2000,PE002A,38
LAG,2000,PI023A,4
LAG,2000,PI9999,1
LAG,2000,TA001A,63
LAG,2000,TA004A,21
LAG,2001,AC013A,5
LAG,2001,AC014C,2
LAG,2001,AC022A,1
LAG,2001,AC044A,1
LAG,2001,AU004A,15
LAG,2001,BR001A,80
LAG,2001,BR006A,8
LAG,2001,CM010A,12
LAG,2001,CM017A,1
LAG,2001,CM048A,1
LAG,2001,EU002A,8
LAG,2001,EU002B,3
LAG,2001,EU007A,3
LAG,2001,EU009A,4
LAG,2001,EU011A,5
LAG,2001,EU016A,1
LAG,2001,EU028B,2
LAG,2001,EU047A,122
LAG,2001,EU048A,16
LAG,2001,EU051A,5
LAG,2001,EU051B,3
LAG,2001,EU056A,2
LAG,2001,EU9963,1
LAG,2001,EU9999,11
LAG,2001,FR005D,5
LAG,2001,FU002B,7
LAG,2001,FU002F,10
LAG,2001,NA037A,2
LAG,2001,NA135A,2
LAG,2001,NA156A,12
LAG,2001,NI005A,15
LAG,2001,NI009A,1
LAG,2001,NI017A,3
LAG,2001,PE002A,12
LAG,2001,PI022B,4
LAG,2001,PI023A,2
LAG,2001,PI9999,1
LAG,2001,TA001A,93
LAG,2001,TA004A,15
LAG,2002,AC022A,3
LAG,2002,AC028A,2
LAG,2002,AC046A,1
LAG,2002,AC9975,5
LAG,2002,AU004A,7
LAG,2002,AU9999,2
LAG,2002,BR001A,130
LAG,2002,BR006A,7
LAG,2002,CM010A,4
LAG,2002,CM048A,4
LAG,2002,EU004A,1
LAG,2002,EU009A,12
LAG,2002,EU011A,10
LAG,2002,EU015A,1
LAG,2002,EU028B,1
LAG,2002,EU047A,95
LAG,2002,EU048A,11
LAG,2002,EU049A,3
LAG,2002,EU051A,3
LAG,2002,EU051B,7
LAG,2002,EU056A,3
LAG,2002,EU9965,1
LAG,2002,EU9999,3
LAG,2002,FR005D,4
LAG,2002,FU002B,28
LAG,2002,FU002F,13
LAG,2002,NA156A,18
LAG,2002,NA9999,1
LAG,2002,NI005A,36
LAG,2002,PE002A,15
LAG,2002,PI018A,1
LAG,2002,PI022B,3
LAG,2002,SU006A,1
LAG,2002,SY010A,1
LAG,2002,TA001A,66
LAG,2002,TA004A,6
LAG,2003,AC013A,3
LAG,2003,AC022A,5
LAG,2003,AU004A,10
LAG,2003,AU010A,1
LAG,2003,AU9999,3
LAG,2003,BR001A,80
LAG,2003,BR006A,8
LAG,2003,CM010A,7
LAG,2003,CM048A,4
LAG,2003,EU002B,3
LAG,2003,EU009A,4
LAG,2003,EU011A,8
LAG,2003,EU015A,2
LAG,2003,EU028B,1
LAG,2003,EU047A,102
LAG,2003,EU048A,20
LAG,2003,EU051A,2
LAG,2003,EU9999,3
LAG,2003,FR005D,3
LAG,2003,FU002B,34
LAG,2003,FU002F,15
LAG,2003,GO9999,1
LAG,2003,NA003B,1
LAG,2003,NA006A,4
LAG,2003,NA032A,1
LAG,2003,NA033A,2
LAG,2003,NA156A,10
LAG,2003,NI005A,27
LAG,2003,PE002A,18
LAG,2003,PI022B,1
LAG,2003,PI023A,1
LAG,2003,TA001A,95
LAG,2003,TA004A,20
LGR,1993,AC022A,5
LGR,1993,AC046A,1
LGR,1993,AC9975,86
LGR,1993,AC9999,3
LGR,1993,AS003A,58
LGR,1993,AU004A,1
LGR,1993,AU010A,5
LGR,1993,AU9999,1
LGR,1993,BR006A,3
LGR,1993,CM010A,11
LGR,1993,CM017A,2
LGR,1993,CM048A,2
LGR,1993,EU002C,1
LGR,1993,EU009A,5
LGR,1993,EU011A,16
LGR,1993,EU016A,1
LGR,1993,EU028B,4
LGR,1993,EU047A,175
LGR,1993,EU051B,2
LGR,1993,EU056A,3
LGR,1993,EU9965,2
LGR,1993,EU9999,2
LGR,1993,FR005A,2
LGR,1993,FR005D,1
LGR,1993,FU002B,21
LGR,1993,FU002F,4
LGR,1993,GO014A,1
LGR,1993,NA006A,3
LGR,1993,NA048A,2
LGR,1993,NA158A,7
LGR,1993,NA167A,2
LGR,1993,NE003C,2
LGR,1993,NI005A,3
LGR,1993,PE002A,2
LGR,1993,PI022B,8
LGR,1993,PI023A,5
LGR,1993,PI9999,1
LGR,1993,SU006A,2
LGR,1993,TA001A,9
LGR,1993,TA001B,2
LGR,1993,TA003B,20
LGR,1993,TA004A,19
LGR,1993,TA005A,2
LGR,1994,AC013A,1
LGR,1994,AC014B,3
LGR,1994,AC014C,2
LGR,1994,AC042A,1
LGR,1994,AC9975,96
LGR,1994,AC9999,3
LGR,1994,AS003A,29
LGR,1994,BR001A,2
LGR,1994,BR006A,2
LGR,1994,CM010A,13
LGR,1994,CM017A,2
LGR,1994,CM031A,1
LGR,1994,EU002A,1
LGR,1994,EU002B,2
LGR,1994,EU002C,1
LGR,1994,EU002E,1
LGR,1994,EU011A,25
LGR,1994,EU013A,3
LGR,1994,EU015A,1
LGR,1994,EU019A,1
LGR,1994,EU020A,3
LGR,1994,EU028B,2
LGR,1994,EU040A,2
LGR,1994,EU047A,208
LGR,1994,EU048A,1
LGR,1994,EU049A,1
LGR,1994,EU051A,1
LGR,1994,EU051B,1
LGR,1994,EU056A,7
LGR,1994,EU9961,1
LGR,1994,EU9964,2
LGR,1994,EU9965,3
LGR,1994,EU9999,6
LGR,1994,FR005D,1
LGR,1994,FR9991,11
LGR,1994,FU002B,18
LGR,1994,FU002F,6
LGR,1994,NA006A,1
LGR,1994,NA015A,2
LGR,1994,NA048A,4
LGR,1994,NA115A,2
LGR,1994,NA158A,3
LGR,1994,NA167A,2
LGR,1994,NA9999,2
LGR,1994,NE020A,1
LGR,1994,PE002A,1
LGR,1994,PI007A,1
LGR,1994,PI022B,16
LGR,1994,PI023A,3
LGR,1994,SU006A,1
LGR,1994,TA001A,18
LGR,1994,TA003A,23
LGR,1994,TA004A,19
LGR,1995,AC002A,2
LGR,1995,AC022A,5
LGR,1995,AC046A,11
LGR,1995,AC9975,73
LGR,1995,AC9999,1
LGR,1995,AS003A,31
LGR,1995,AU010A,2
LGR,1995,AU010B,3
LGR,1995,BR001A,1
LGR,1995,BR006A,3
LGR,1995,CM010A,24
LGR,1995,CM048A,2
LGR,1995,EU002C,3
LGR,1995,EU009A,1
LGR,1995,EU011A,22
LGR,1995,EU015A,2
LGR,1995,EU019A,1
LGR,1995,EU027A,1
LGR,1995,EU028B,4
LGR,1995,EU040A,2
LGR,1995,EU047A,155
LGR,1995,EU048A,1
LGR,1995,EU051B,1
LGR,1995,EU9961,2
LGR,1995,EU9964,1
LGR,1995,EU9965,3
LGR,1995,EU9999,2
LGR,1995,FR9991,5
LGR,1995,FU002B,5
LGR,1995,FU002D,1
LGR,1995,FU002F,3
LGR,1995,GO003A,1
LGR,1995,NA006A,4
LGR,1995,NA048A,10
LGR,1995,NA115A,1
LGR,1995,NA158A,3
LGR,1995,NA9999,1
LGR,1995,NE003C,2
LGR,1995,NI005A,1
LGR,1995,PI022B,14
LGR,1995,PI023A,5
LGR,1995,TA001A,12
LGR,1995,TA003B,9
LGR,1995,TA004A,25
LGR,1996,AC022A,4
LGR,1996,AC046A,12
LGR,1996,AC9975,65
LGR,1996,AS003A,18
LGR,1996,AU010A,3
LGR,1996,BR001A,1
LGR,1996,BR006A,6
LGR,1996,CM010A,14
LGR,1996,EU011A,30
LGR,1996,EU028B,4
LGR,1996,EU040A,1
LGR,1996,EU047A,170
LGR,1996,EU9961,1
LGR,1996,EU9965,2
LGR,1996,FR9991,6
LGR,1996,FU002B,34
LGR,1996,NA156A,2
LGR,1996,NA158A,14
LGR,1996,NA9999,2
LGR,1996,NE020A,3
LGR,1996,PE002A,2
LGR,1996,PI022B,16
LGR,1996,PI023A,10
LGR,1996,PI9999,1
LGR,1996,TA001A,12
LGR,1996,TA003B,14
LGR,1996,TA004A,51
LGR,1997,AC046A,2
LGR,1997,AC9975,41
LGR,1997,AS003A,9
LGR,1997,AU010A,2
LGR,1997,BR006A,5
LGR,1997,CM010A,24
LGR,1997,EU002A,1
LGR,1997,EU007A,1
LGR,1997,EU009A,15
LGR,1997,EU011A,27
LGR,1997,EU020A,1
LGR,1997,EU026A,1
LGR,1997,EU028B,4
LGR,1997,EU047A,175
LGR,1997,EU048A,1
LGR,1997,EU057A,2
LGR,1997,EU9965,6
LGR,1997,FR005A,1
LGR,1997,FR005D,3
LGR,1997,FR010A,1
LGR,1997,FU002B,23
LGR,1997,FU002F,3
LGR,1997,MR001A,2
LGR,1997,NA044A,2
LGR,1997,NA048A,8
LGR,1997,NE020A,1
LGR,1997,PI022B,15
LGR,1997,SU006A,3
LGR,1997,TA001A,24
LGR,1997,TA003A,21
LGR,1997,TA004A,64
LGR,1998,AC013A,2
LGR,1998,AC014B,20
LGR,1998,AC022A,4
LGR,1998,AC9975,20
LGR,1998,AS003A,3
LGR,1998,AU010A,1
LGR,1998,BR001A,1
LGR,1998,BR006A,5
LGR,1998,CM010A,21
LGR,1998,CM048A,1
LGR,1998,EU004A,1
LGR,1998,EU009A,7
LGR,1998,EU011A,9
LGR,1998,EU015A,1
LGR,1998,EU019A,1
LGR,1998,EU028B,1
LGR,1998,EU040A,1
LGR,1998,EU047A,133
LGR,1998,EU048A,5
LGR,1998,EU056A,1
LGR,1998,EU9965,2
LGR,1998,EU9999,11
LGR,1998,FR005D,2
LGR,1998,FR9991,9
LGR,1998,FU002B,23
LGR,1998,FU002F,3
LGR,1998,GO9999,2
LGR,1998,NA006A,5
LGR,1998,NA032A,1
LGR,1998,NA048A,3
LGR,1998,NA099A,2
LGR,1998,NA115A,3
LGR,1998,NA167A,3
LGR,1998,PI016A,8
LGR,1998,PI022B,18
LGR,1998,SU006A,2
LGR,1998,TA001A,16
LGR,1998,TA003B,11
LGR,1998,TA004A,165
LGR,1999,AC014B,41
LGR,1999,AC022A,5
LGR,1999,AC046A,2
LGR,1999,AC9975,3
LGR,1999,BR001A,1
LGR,1999,BR006A,2
LGR,1999,CM010A,12
LGR,1999,CM048A,1
LGR,1999,EU002A,1
LGR,1999,EU002B,2
LGR,1999,EU004A,2
LGR,1999,EU009A,9
LGR,1999,EU011A,17
LGR,1999,EU015A,1
LGR,1999,EU028A,10
LGR,1999,EU047A,200
LGR,1999,EU048A,1
LGR,1999,EU049A,2
LGR,1999,EU051B,2
LGR,1999,EU058A,2
LGR,1999,EU9961,3
LGR,1999,EU9999,9
LGR,1999,FR005D,2
LGR,1999,FR9991,15
LGR,1999,FU002B,21
LGR,1999,FU002F,8
LGR,1999,NA006A,6
LGR,1999,NA048A,6
LGR,1999,NA158A,6
LGR,1999,PE002A,1
LGR,1999,PI022B,12
LGR,1999,PI023A,5
LGR,1999,PI9999,1
LGR,1999,TA001A,13
LGR,1999,TA003B,10
LGR,1999,TA004A,112
LGR,2000,AC014B,46
LGR,2000,AC022A,2
LGR,2000,AC046A,6
LGR,2000,AU004D,2
LGR,2000,AU010A,1
LGR,2000,AU9999,1
LGR,2000,BR006A,8
LGR,2000,CM010A,12
LGR,2000,CM017A,2
LGR,2000,EU002C,2
LGR,2000,EU004A,3
LGR,2000,EU009A,3
LGR,2000,EU011A,5
LGR,2000,EU015A,1
LGR,2000,EU028B,12
LGR,2000,EU047A,184
LGR,2000,EU049A,1
LGR,2000,EU051A,2
LGR,2000,EU051B,4
LGR,2000,EU9961,1
LGR,2000,FR005D,1
LGR,2000,FR9991,26
LGR,2000,FU002B,16
LGR,2000,FU002F,5
LGR,2000,NA006A,7
LGR,2000,NA048A,9
LGR,2000,NA158A,4
LGR,2000,NA167A,1
LGR,2000,PE002A,1
LGR,2000,PI022B,8
LGR,2000,TA001A,30
LGR,2000,TA003B,11
LGR,2000,TA004A,117
LGR,2001,AC014B,27
LGR,2001,AC014C,1
LGR,2001,AC022A,5
LGR,2001,AC9975,5
LGR,2001,AS003A,2
LGR,2001,AU004D,4
LGR,2001,AU010A,3
LGR,2001,BR001A,2
LGR,2001,BR006A,1
LGR,2001,CM010A,18
LGR,2001,EU002E,2
LGR,2001,EU009A,13
LGR,2001,EU011A,20
LGR,2001,EU015A,2
LGR,2001,EU028B,4
LGR,2001,EU047A,151
LGR,2001,EU048A,2
LGR,2001,EU051A,4
LGR,2001,EU9961,1
LGR,2001,EU9999,4
LGR,2001,FR007A,6
LGR,2001,FR9991,6
LGR,2001,FU002B,18
LGR,2001,FU002F,2
LGR,2001,NA006A,4
LGR,2001,NA015A,9
LGR,2001,NA033A,1
LGR,2001,NA158A,3
LGR,2001,PI022B,8
LGR,2001,PI023A,4
LGR,2001,SU006A,2
LGR,2001,TA001A,32
LGR,2001,TA003B,6
LGR,2001,TA004A,148
LGR,2002,AC014B,36
LGR,2002,AC014C,3
LGR,2002,AC022A,1
LGR,2002,AC9975,1
LGR,2002,AS003A,4
LGR,2002,AU004D,7
LGR,2002,BR001A,4
LGR,2002,BR006A,1
LGR,2002,CM010A,19
LGR,2002,CM048A,1
LGR,2002,EU002B,1
LGR,2002,EU002C,1
LGR,2002,EU002E,1
LGR,2002,EU009A,14
LGR,2002,EU011A,18
LGR,2002,EU020A,1
LGR,2002,EU028B,7
LGR,2002,EU032A,1
LGR,2002,EU047A,173
LGR,2002,EU048A,1
LGR,2002,EU056A,1
LGR,2002,EU9999,4
LGR,2002,FR9991,13
LGR,2002,FU002B,14
LGR,2002,FU002F,1
LGR,2002,NA006A,8
LGR,2002,NA158A,12
LGR,2002,PI022B,12
LGR,2002,PI023A,4
LGR,2002,PI9999,2
LGR,2002,TA001A,25
LGR,2002,TA004A,115
LGR,2003,AC014B,20
LGR,2003,AC014C,2
LGR,2003,AS003A,3
LGR,2003,AU004D,17
LGR,2003,AU005E,6
LGR,2003,BR006A,13
LGR,2003,CM010A,23
LGR,2003,CM048A,1
LGR,2003,EU009A,2
LGR,2003,EU011A,8
LGR,2003,EU028B,3
LGR,2003,EU047A,207
LGR,2003,EU048A,3
LGR,2003,EU051B,20
LGR,2003,EU9999,4
LGR,2003,FR005A,1
LGR,2003,FR9991,5
LGR,2003,FU002B,12
LGR,2003,FU002F,4
LGR,2003,NA006A,2
LGR,2003,NA032A,1
LGR,2003,NA158A,2
LGR,2003,PI022B,7
LGR,2003,PI023A,2
LGR,2003,TA001A,12
LGR,2003,TA003B,6
LGR,2003,TA004A,145
MYN,1991,AC013A,2
MYN,1991,AC014B,1
MYN,1991,AC022A,2
MYN,1991,AC046A,2
MYN,1991,AU004D,2
MYN,1991,AU9991,2
MYN,1991,AU9999,3
MYN,1991,BR001A,20
MYN,1991,BR003A,1
MYN,1991,BR006A,9
MYN,1991,BR9999,1
MYN,1991,CM004A,3
MYN,1991,CM010A,7
MYN,1991,CM014A,2
MYN,1991,CM048A,2
MYN,1991,EU002A,2
MYN,1991,EU002B,1
MYN,1991,EU002C,1
MYN,1991,EU008A,1
MYN,1991,EU009A,5
MYN,1991,EU011A,8
MYN,1991,EU013A,1
MYN,1991,EU015A,41
MYN,1991,EU025A,1
MYN,1991,EU047A,30
MYN,1991,EU048A,12
MYN,1991,EU049A,1
MYN,1991,EU051A,5
MYN,1991,EU057A,5
MYN,1991,EU9961,3
MYN,1991,EU9995,3
MYN,1991,EU9999,3
MYN,1991,FR005D,36
MYN,1991,FU002B,30
MYN,1991,FU002F,2
MYN,1991,NA003B,1
MYN,1991,NA006A,7
MYN,1991,NA032A,1
MYN,1991,NA033A,1
MYN,1991,NA156A,25
MYN,1991,NA158A,2
MYN,1991,NA167A,1
MYN,1991,NA9963,2
MYN,1991,NE003A,1
MYN,1991,NE004A,1
MYN,1991,NE020A,1
MYN,1991,NI005A,25
MYN,1991,PE002A,75
MYN,1991,PI011A,2
MYN,1991,PI022B,1
MYN,1991,SA001A,2
MYN,1991,SU006A,1
MYN,1991,TA001A,15
MYN,1991,TA003A,2
MYN,1991,TA004A,26
MYN,1992,AC013A,5
MYN,1992,AC014C,1
MYN,1992,AC046A,1
MYN,1992,AU004D,5
MYN,1992,BR001A,9
MYN,1992,BR003A,1
MYN,1992,BR006A,10
MYN,1992,CM010A,4
MYN,1992,CM014A,1
MYN,1992,CM031A,1
MYN,1992,CM048A,3
MYN,1992,DT001A,1
MYN,1992,EU007A,1
MYN,1992,EU008A,1
MYN,1992,EU009A,5
MYN,1992,EU011A,3
MYN,1992,EU015A,76
MYN,1992,EU017A,1
MYN,1992,EU020A,1
MYN,1992,EU032A,1
MYN,1992,EU043A,2
MYN,1992,EU047A,88
MYN,1992,EU048A,15
MYN,1992,EU049A,1
MYN,1992,EU051A,8
MYN,1992,EU056A,3
MYN,1992,EU9961,1
MYN,1992,EU9999,3
MYN,1992,FR002C,1
MYN,1992,FR005D,28
MYN,1992,FR9991,3
MYN,1992,FU002B,17
MYN,1992,FU002F,6
MYN,1992,NA003B,6
MYN,1992,NA006A,6
MYN,1992,NA014A,1
MYN,1992,NA032A,4
MYN,1992,NA033A,4
MYN,1992,NA135A,2
MYN,1992,NA156A,39
MYN,1992,NA167A,3
MYN,1992,NA9955,2
MYN,1992,NE003A,1
MYN,1992,NI005A,2
MYN,1992,PE002A,73
MYN,1992,PI015A,1
MYN,1992,TA001A,7
MYN,1992,TA001D,1
MYN,1992,TA003A,1
MYN,1992,TA004A,24
MYN,1993,AC004A,1
MYN,1993,AC013A,8
MYN,1993,AC022A,3
MYN,1993,AC046A,1
MYN,1993,AC9975,1
MYN,1993,AC9999,2
MYN,1993,AU004D,3
MYN,1993,BR001A,23
MYN,1993,BR003A,3
MYN,1993,BR006A,27
MYN,1993,CM010A,5
MYN,1993,CM014A,4
MYN,1993,CM017A,1
MYN,1993,CM048A,5
MYN,1993,EU002C,1
MYN,1993,EU007A,1
MYN,1993,EU008A,1
MYN,1993,EU009A,14
MYN,1993,EU011A,8
MYN,1993,EU015A,23
MYN,1993,EU017A,1
MYN,1993,EU026A,1
MYN,1993,EU040A,2
MYN,1993,EU043A,6
MYN,1993,EU045A,2
MYN,1993,EU047A,58
MYN,1993,EU048A,16
MYN,1993,EU051A,3
MYN,1993,EU056A,7
MYN,1993,EU057A,2
MYN,1993,EU9999,6
MYN,1993,FR005D,44
MYN,1993,FR007A,1
MYN,1993,FR013A,3
MYN,1993,FU002B,22
MYN,1993,FU002F,3
MYN,1993,NA003B,1
MYN,1993,NA006A,2
MYN,1993,NA032A,4
MYN,1993,NA037A,1
MYN,1993,NA039A,1
MYN,1993,NA135A,9
MYN,1993,NA156A,28
MYN,1993,NA167A,3
MYN,1993,NE9999,1
MYN,1993,NI005A,3
MYN,1993,NI025A,1
MYN,1993,PE002A,97
MYN,1993,PI018A,2
MYN,1993,PI023A,2
MYN,1993,SA001A,1
MYN,1993,SA001B,1
MYN,1993,SU006A,2
MYN,1993,TA001A,10
MYN,1993,TA003A,2
MYN,1993,TA004A,6
MYN,1993,TA005A,1
MYN,1994,AC004A,1
MYN,1994,AC013A,4
MYN,1994,AC022A,3
MYN,1994,AC046A,2
MYN,1994,AC9975,1
MYN,1994,AU004D,9
MYN,1994,AU014A,4
MYN,1994,BR001A,15
MYN,1994,BR006A,25
MYN,1994,CM004A,1
MYN,1994,CM010A,3
MYN,1994,CM014A,8
MYN,1994,CM048A,2
MYN,1994,CY006D,1
MYN,1994,EU002B,1
MYN,1994,EU002C,2
MYN,1994,EU002E,2
MYN,1994,EU004A,2
MYN,1994,EU009A,12
MYN,1994,EU011A,5
MYN,1994,EU015A,34
MYN,1994,EU047A,39
MYN,1994,EU048A,6
MYN,1994,EU051A,8
MYN,1994,EU056A,1
MYN,1994,EU057A,12
MYN,1994,EU9961,2
MYN,1994,EU9999,4
MYN,1994,FR005D,44
MYN,1994,FR9991,2
MYN,1994,FU002B,25
MYN,1994,FU002F,4
MYN,1994,NA003B,4
MYN,1994,NA006A,2
MYN,1994,NA014A,1
MYN,1994,NA033A,2
MYN,1994,NA039A,1
MYN,1994,NA099A,1
MYN,1994,NA135A,3
MYN,1994,NA156A,53
MYN,1994,NA158A,2
MYN,1994,NA167A,1
MYN,1994,NI005A,5
MYN,1994,PE002A,122
MYN,1994,PI022B,2
MYN,1994,SA001B,1
MYN,1994,SU006A,3
MYN,1994,TA001A,9
MYN,1994,TA001D,1
MYN,1994,TA003A,2
MYN,1994,TA004A,8
MYN,1995,AC013A,4
MYN,1995,AC014C,1
MYN,1995,AC022A,2
MYN,1995,AC9999,2
MYN,1995,AU004D,5
MYN,1995,AU005E,4
MYN,1995,AU010A,1
MYN,1995,AU9999,3
MYN,1995,BR001A,3
MYN,1995,BR006A,15
MYN,1995,CM010A,7
MYN,1995,CM014A,11
MYN,1995,CM015A,1
MYN,1995,CM048A,2
MYN,1995,EU002A,1
MYN,1995,EU002B,1
MYN,1995,EU002C,1
MYN,1995,EU004A,1
MYN,1995,EU008A,1
MYN,1995,EU009A,5
MYN,1995,EU015A,53
MYN,1995,EU045A,1
MYN,1995,EU047A,86
MYN,1995,EU048A,4
MYN,1995,EU049D,2
MYN,1995,EU051A,2
MYN,1995,EU051B,3
MYN,1995,EU056A,1
MYN,1995,EU057A,8
MYN,1995,EU9999,5
MYN,1995,FR005D,31
MYN,1995,FU002B,29
MYN,1995,FU002F,2
MYN,1995,NA033A,1
MYN,1995,NA037A,1
MYN,1995,NA156A,40
MYN,1995,NA158A,1
MYN,1995,NA167A,2
MYN,1995,PE002A,110
MYN,1995,SP002A,2
MYN,1995,TA001A,9
MYN,1995,TA003A,1
MYN,1995,TA004A,11
MYN,1996,AC013A,12
MYN,1996,AC022A,1
MYN,1996,AC9969,1
MYN,1996,AC9999,2
MYN,1996,AU005D,3
MYN,1996,AU010B,6
MYN,1996,BR001A,66
MYN,1996,BR006A,24
MYN,1996,CM010A,4
MYN,1996,CM014A,6
MYN,1996,CM048A,1
MYN,1996,EU002A,4
MYN,1996,EU002C,8
MYN,1996,EU002E,2
MYN,1996,EU009A,6
MYN,1996,EU011A,6
MYN,1996,EU015A,24
MYN,1996,EU047A,66
MYN,1996,EU048A,20
MYN,1996,EU051A,2
MYN,1996,EU057A,6
MYN,1996,FR002C,10
MYN,1996,FR005D,28
MYN,1996,FU002B,44
MYN,1996,FU002F,26
MYN,1996,NA003B,2
MYN,1996,NA006A,6
MYN,1996,NA032A,3
MYN,1996,NA033A,2
MYN,1996,NA156A,48
MYN,1996,NA9999,3
MYN,1996,NI9999,2
MYN,1996,PE002A,89
MYN,1996,PI011A,4
MYN,1996,PI022B,3
MYN,1996,PI9999,1
MYN,1996,SA001A,2
MYN,1996,TA001A,12
MYN,1996,TA003A,4
MYN,1996,TA004A,26
MYN,1997,AU004D,4
MYN,1997,AU005B,10
MYN,1997,AU9990,2
MYN,1997,AU9999,2
MYN,1997,BR001A,32
MYN,1997,BR003A,2
MYN,1997,BR006A,50
MYN,1997,CM010A,8
MYN,1997,CM014A,16
MYN,1997,EU009A,22
MYN,1997,EU011A,3
MYN,1997,EU015A,94
MYN,1997,EU047A,58
MYN,1997,EU048A,4
MYN,1997,EU057A,4
MYN,1997,EU9999,8
MYN,1997,FR005D,34
MYN,1997,FU002B,48
MYN,1997,FU002F,4
MYN,1997,NA006A,6
MYN,1997,NA037A,2
MYN,1997,NA135A,6
MYN,1997,NA156A,36
MYN,1997,NI005A,7
MYN,1997,PE002A,110
MYN,1997,PI011A,4
MYN,1997,PI022B,4
MYN,1997,SA001B,2
MYN,1997,SP002A,2
MYN,1997,SU004A,1
MYN,1997,TA001A,18
MYN,1997,TA003A,8
MYN,1997,TA004A,10
MYN,1998,AC022A,1
MYN,1998,AC046A,2
MYN,1998,AC9999,1
MYN,1998,AU004D,1
MYN,1998,AU9999,1
MYN,1998,BR001A,11
MYN,1998,BR006A,16
MYN,1998,CM004A,2
MYN,1998,CM010A,2
MYN,1998,CM014A,3
MYN,1998,CM048A,1
MYN,1998,CY006D,2
MYN,1998,EU009A,8
MYN,1998,EU015A,43
MYN,1998,EU040A,1
MYN,1998,EU047A,76
MYN,1998,EU048A,2
MYN,1998,EU056A,1
MYN,1998,EU057A,19
MYN,1998,EU9999,8
MYN,1998,FR005D,27
MYN,1998,FU002A,1
MYN,1998,FU002B,38
MYN,1998,FU002F,3
MYN,1998,NA033A,1
MYN,1998,NA099A,1
MYN,1998,NA156A,114
MYN,1998,PE002A,116
MYN,1998,SU006A,3
MYN,1998,TA001A,4
MYN,1998,TA003A,5
MYN,1998,TA004A,6
MYN,1999,AC022A,2
MYN,1999,AU004D,6
MYN,1999,AU005E,2
MYN,1999,AU010A,1
MYN,1999,BR001A,6
MYN,1999,BR006A,14
MYN,1999,CM004A,4
MYN,1999,CM010A,4
MYN,1999,CM014A,3
MYN,1999,CM015A,1
MYN,1999,CM048A,2
MYN,1999,CM9999,1
MYN,1999,EU002E,1
MYN,1999,EU009A,8
MYN,1999,EU015A,37
MYN,1999,EU047A,54
MYN,1999,EU048A,7
MYN,1999,EU049A,1
MYN,1999,EU051A,9
MYN,1999,EU057A,6
MYN,1999,EU9999,2
MYN,1999,FR005D,19
MYN,1999,FU002B,35
MYN,1999,FU002F,2
MYN,1999,NA006A,4
MYN,1999,NA033A,2
MYN,1999,NA135A,1
MYN,1999,NA156A,74
MYN,1999,NA158A,1
MYN,1999,PE002A,168
MYN,1999,PI9999,4
MYN,1999,TA001A,22
MYN,1999,TA003A,4
MYN,2000,AC013A,5
MYN,2000,AC022A,1
MYN,2000,AU004D,23
MYN,2000,AU014A,7
MYN,2000,BR001A,26
MYN,2000,BR006A,21
MYN,2000,CM010A,8
MYN,2000,CM014A,2
MYN,2000,CM048A,1
MYN,2000,CY010A,1
MYN,2000,EU002B,1
MYN,2000,EU009A,6
MYN,2000,EU011A,4
MYN,2000,EU015A,48
MYN,2000,EU040A,1
MYN,2000,EU047A,58
MYN,2000,EU048A,13
MYN,2000,EU056A,4
MYN,2000,EU9999,3
MYN,2000,FR005D,53
MYN,2000,FU002B,37
MYN,2000,FU002F,8
MYN,2000,GO003A,2
MYN,2000,NA003B,1
MYN,2000,NA135A,5
MYN,2000,NA156A,19
MYN,2000,NA167A,1
MYN,2000,NI005A,2
MYN,2000,PE002A,127
MYN,2000,PI022B,1
MYN,2000,PI9999,2
MYN,2000,TA001A,19
MYN,2000,TA003A,4
MYN,2000,TA004A,12
MYN,2001,AC013A,2
MYN,2001,AC022A,2
MYN,2001,AU005J,9
